1.784875091898745048e+00,5.653908271828058663e-01,-4.550706824718876997e-01
1.794589904264032754e+00,4.793219960781370803e-01,-4.610620964476017658e-01
1.811571332451099581e+00,3.493425826734439243e-01,-4.582285999122430176e-01
1.824747154216328715e+00,2.313267296785118388e-01,-4.671892802042577064e-01
1.835299445386764594e+00,1.318973374401396781e-01,-4.775593524617248176e-01
1.752601689040671484e+00,5.669923248154513651e-01,4.395289149877694597e-03
1.765575566935874363e+00,4.769336348180012175e-01,-4.375537686751241467e-03
1.781195382752298828e+00,3.627351258921275856e-01,-4.370302850471781062e-03
1.797330369121228566e+00,2.495623120502385162e-01,-1.313485852895992199e-02
1.812283677951980199e+00,1.450731400171354213e-01,-2.198077816952034164e-02
1.599892474545660637e+00,-9.114476871134267189e-01,-4.579911285873555782e-01
1.549373604435980933e+00,-9.787529193545501105e-01,-4.555485950425269270e-01
1.474413979444145095e+00,-1.080936670203827665e+00,-4.440362030524085402e-01
1.406263571687893510e+00,-1.168386146420256289e+00,-4.521340937624679368e-01
1.338257150948781282e+00,-1.258013880428868081e+00,-4.521686847108652429e-01
1.828971612450978279e+00,8.419189237145968674e-02,4.874267394502198453e-02
1.822440717479561823e+00,4.412223831266353334e-03,4.853446074071757210e-02
1.814306180299328330e+00,-1.011246048131030500e-01,3.957049963256888819e-02
1.806186492909351404e+00,-2.063868884392358605e-01,3.073847258772877816e-02
1.798751326746861778e+00,-3.032541758585073355e-01,2.197493977108512866e-02
1.728851492203813400e+00,4.930091405224439893e-01,-4.841261067482716118e-01
1.741514926514110995e+00,4.116457243041401481e-01,-4.913191036978636350e-01
1.760526816477583578e+00,3.050297147697156319e-01,-4.906999591713116504e-01
1.776724405963526321e+00,1.995018661727990805e-01,-5.009713581485685241e-01
1.791709437656695547e+00,1.113895261004648890e-01,-5.034806262058123538e-01
1.678686738042731719e+00,5.412914969352106143e-01,4.287028514347177577e-01
1.697653215748387678e+00,4.615177733880559408e-01,4.183852628495418058e-01
1.719023047750221300e+00,3.574886598727100573e-01,4.177879518994322416e-01
1.739584372713094629e+00,2.549353048665109478e-01,4.191309189336949181e-01
1.760306837449838069e+00,1.609287722787727803e-01,4.131954980142685252e-01
1.371994560106631456e+00,1.120213361575836730e+00,4.108890372851449202e-01
1.419041638342508849e+00,1.049843168780469682e+00,4.104325466279320489e-01
1.479208179892190334e+00,9.553998383746930001e-01,4.193383797049333728e-01
1.540196000930747378e+00,8.632291412631775129e-01,4.207699700565185608e-01
1.594489231226888348e+00,7.806994524530390667e-01,4.230606004821679256e-01
